Year,Player,team,teamId,Season,games,Champion,key,Win,lose,kills,assists,deaths,killsC,assistsC,deathsC,killsJ,assistsJ,deathsJ,kda,kdaC,ban,Avg BT,wR,Presence
2023,Labrov,BDS,Blue,Spring,18,Lulu,117,8.0,10.0,0.0,7.0,4.0,7.0,143.0,52.0,3.0,103.0,25.0,4.24,2.8846153846153846,2.0,5.0,0.4444444444444444,37.735849056603776
2023,Evi,TH,Blue,Spring,19,Gragas,79,8.0,11.0,1.0,2.0,2.0,47.0,100.0,42.0,34.0,59.0,37.0,2.5135135135135136,3.5,1.0,3.0,0.42105263157894735,37.735849056603776
2023,Evi,TH,Blue,Spring,19,Gragas,79,8.0,11.0,1.0,4.0,3.0,47.0,100.0,42.0,34.0,59.0,37.0,2.5135135135135136,3.5,1.0,4.0,0.42105263157894735,37.735849056603776
2023,Photon,VIT,Blue,Winter,19,Gragas,79,8.0,11.0,7.0,12.0,3.0,47.0,100.0,42.0,40.0,50.0,22.0,4.090909090909091,3.5,1.0,2.0,0.42105263157894735,37.735849056603776
2023,Hylissang,MAD,Red,Spring,18,Lulu,117,8.0,10.0,0.0,5.0,4.0,7.0,143.0,52.0,4.0,68.0,53.0,1.3584905660377358,2.8846153846153846,2.0,6.0,0.4444444444444444,37.735849056603776
2023,Abbedagge,XL,Red,Spring,19,Gragas,79,8.0,11.0,0.0,4.0,5.0,47.0,100.0,42.0,8.0,10.0,12.0,1.5,3.5,1.0,1.0,0.42105263157894735,37.735849056603776
2023,Doss,SK,Red,Spring,18,Lulu,117,8.0,10.0,0.0,6.0,7.0,7.0,143.0,52.0,5.0,75.0,29.0,2.7586206896551726,2.8846153846153846,2.0,5.0,0.4444444444444444,37.735849056603776
2023,Doss,SK,Red,Spring,18,Lulu,117,8.0,10.0,0.0,4.0,3.0,7.0,143.0,52.0,5.0,75.0,29.0,2.7586206896551726,2.8846153846153846,2.0,4.0,0.4444444444444444,37.735849056603776
2023,Mersa,TH,Blue,Spring,18,Lulu,117,8.0,10.0,0.0,12.0,5.0,7.0,143.0,52.0,3.0,123.0,42.0,3.0,2.8846153846153846,2.0,6.0,0.4444444444444444,37.735849056603776
2023,Trymbi,KOI,Blue,Spring,18,Lulu,117,8.0,10.0,1.0,11.0,3.0,7.0,143.0,52.0,7.0,60.0,39.0,1.7179487179487178,2.8846153846153846,2.0,5.0,0.4444444444444444,37.735849056603776
2023,Wunder,FNC,Red,Winter,19,Gragas,79,8.0,11.0,2.0,3.0,3.0,47.0,100.0,42.0,14.0,31.0,29.0,1.5517241379310345,3.5,1.0,,0.42105263157894735,37.735849056603776
2023,Mikyx,G2,Red,Winter,18,Lulu,117,8.0,10.0,2.0,7.0,2.0,7.0,143.0,52.0,6.0,79.0,28.0,3.0357142857142856,2.8846153846153846,2.0,,0.4444444444444444,37.735849056603776
2023,Perkz,VIT,Blue,Spring,19,Gragas,79,8.0,11.0,0.0,6.0,3.0,47.0,100.0,42.0,19.0,63.0,17.0,4.823529411764706,3.5,1.0,4.0,0.42105263157894735,37.735849056603776
2023,LIMIT,XL,Blue,Spring,18,Lulu,117,8.0,10.0,0.0,0.0,1.0,7.0,143.0,52.0,9.0,55.0,31.0,2.064516129032258,2.8846153846153846,2.0,6.0,0.4444444444444444,37.735849056603776
2023,Wunder,FNC,Blue,Winter,19,Gragas,79,8.0,11.0,0.0,3.0,3.0,47.0,100.0,42.0,14.0,31.0,29.0,1.5517241379310345,3.5,1.0,1.0,0.42105263157894735,37.735849056603776
2023,Wunder,FNC,Red,Winter,19,Gragas,79,8.0,11.0,1.0,10.0,4.0,47.0,100.0,42.0,14.0,31.0,29.0,1.5517241379310345,3.5,1.0,,0.42105263157894735,37.735849056603776
2023,Abbedagge,XL,Red,Spring,19,Gragas,79,8.0,11.0,4.0,6.0,1.0,47.0,100.0,42.0,8.0,10.0,12.0,1.5,3.5,1.0,4.0,0.42105263157894735,37.735849056603776
2023,Hylissang,MAD,Blue,Winter,18,Lulu,117,8.0,10.0,0.0,12.0,1.0,7.0,143.0,52.0,5.0,82.0,20.0,4.35,2.8846153846153846,2.0,,0.4444444444444444,37.735849056603776
2023,Hylissang,MAD,Blue,Winter,18,Lulu,117,8.0,10.0,0.0,7.0,7.0,7.0,143.0,52.0,5.0,82.0,20.0,4.35,2.8846153846153846,2.0,,0.4444444444444444,37.735849056603776
2023,Bo,VIT,Red,Spring,19,Gragas,79,8.0,11.0,11.0,5.0,0.0,47.0,100.0,42.0,36.0,59.0,19.0,5.0,3.5,1.0,2.0,0.42105263157894735,37.735849056603776
2023,Bo,VIT,Red,Spring,19,Gragas,79,8.0,11.0,0.0,3.0,6.0,47.0,100.0,42.0,36.0,59.0,19.0,5.0,3.5,1.0,1.0,0.42105263157894735,37.735849056603776
2023,Bo,VIT,Blue,Spring,19,Gragas,79,8.0,11.0,4.0,9.0,0.0,47.0,100.0,42.0,36.0,59.0,19.0,5.0,3.5,1.0,2.0,0.42105263157894735,37.735849056603776
2023,Xerxe,XL,Blue,Spring,19,Gragas,79,8.0,11.0,1.0,5.0,0.0,47.0,100.0,42.0,9.0,53.0,28.0,2.2142857142857144,3.5,1.0,2.0,0.42105263157894735,37.735849056603776
2023,Trymbi,KOI,Blue,Winter,18,Lulu,117,8.0,10.0,1.0,11.0,0.0,7.0,143.0,52.0,10.0,60.0,21.0,3.3333333333333335,2.8846153846153846,2.0,,0.4444444444444444,37.735849056603776
2023,Hylissang,MAD,Red,Winter,18,Lulu,117,8.0,10.0,1.0,3.0,3.0,7.0,143.0,52.0,5.0,82.0,20.0,4.35,2.8846153846153846,2.0,,0.4444444444444444,37.735849056603776
2023,nuc,BDS,Blue,Spring,19,Gragas,79,8.0,11.0,0.0,1.0,2.0,47.0,100.0,42.0,29.0,63.0,21.0,4.380952380952381,3.5,1.0,2.0,0.42105263157894735,37.735849056603776
2023,Doss,SK,Red,Winter,18,Lulu,117,8.0,10.0,2.0,6.0,1.0,7.0,143.0,52.0,14.0,96.0,11.0,10.0,2.8846153846153846,2.0,,0.4444444444444444,37.735849056603776
2023,Hylissang,MAD,Blue,Winter,19,Nami,267,7.0,12.0,0.0,18.0,1.0,13.0,214.0,45.0,5.0,82.0,20.0,4.35,5.044444444444444,0.0,,0.3684210526315789,35.84905660377358
2023,Doss,SK,Red,Winter,19,Nami,267,7.0,12.0,1.0,17.0,2.0,13.0,214.0,45.0,14.0,96.0,11.0,10.0,5.044444444444444,0.0,,0.3684210526315789,35.84905660377358
2023,Mersa,TH,Blue,Winter,19,Nami,267,7.0,12.0,0.0,18.0,0.0,13.0,214.0,45.0,13.0,93.0,22.0,4.818181818181818,5.044444444444444,0.0,,0.3684210526315789,35.84905660377358
2023,Trymbi,KOI,Red,Winter,19,Nami,267,7.0,12.0,0.0,0.0,4.0,13.0,214.0,45.0,10.0,60.0,21.0,3.3333333333333335,5.044444444444444,0.0,,0.3684210526315789,35.84905660377358
2023,Trymbi,KOI,Blue,Winter,19,Nami,267,7.0,12.0,1.0,1.0,0.0,13.0,214.0,45.0,10.0,60.0,21.0,3.3333333333333335,5.044444444444444,0.0,,0.3684210526315789,35.84905660377358
2023,Doss,SK,Blue,Spring,19,Nami,267,7.0,12.0,0.0,11.0,3.0,13.0,214.0,45.0,5.0,75.0,29.0,2.7586206896551726,5.044444444444444,0.0,1.0,0.3684210526315789,35.84905660377358
2023,Kaiser,VIT,Blue,Spring,19,Nami,267,7.0,12.0,1.0,11.0,3.0,13.0,214.0,45.0,5.0,109.0,15.0,7.6,5.044444444444444,0.0,1.0,0.3684210526315789,35.84905660377358
2023,Kaiser,VIT,Red,Winter,19,Nami,267,7.0,12.0,0.0,14.0,1.0,13.0,214.0,45.0,2.0,110.0,22.0,5.090909090909091,5.044444444444444,0.0,,0.3684210526315789,35.84905660377358
2023,JeongHoon,AST,Blue,Winter,19,Nami,267,7.0,12.0,0.0,16.0,0.0,13.0,214.0,45.0,4.0,75.0,32.0,2.46875,5.044444444444444,0.0,1.0,0.3684210526315789,35.84905660377358
2023,JeongHoon,AST,Red,Winter,19,Nami,267,7.0,12.0,1.0,18.0,1.0,13.0,214.0,45.0,4.0,75.0,32.0,2.46875,5.044444444444444,0.0,,0.3684210526315789,35.84905660377358
2023,Kaiser,VIT,Blue,Spring,19,Nami,267,7.0,12.0,1.0,10.0,0.0,13.0,214.0,45.0,5.0,109.0,15.0,7.6,5.044444444444444,0.0,1.0,0.3684210526315789,35.84905660377358
2023,Targamas,XL,Blue,Winter,19,Nami,267,7.0,12.0,3.0,11.0,1.0,13.0,214.0,45.0,15.0,61.0,29.0,2.6206896551724137,5.044444444444444,0.0,,0.3684210526315789,35.84905660377358
2023,LIMIT,XL,Red,Spring,19,Nami,267,7.0,12.0,1.0,11.0,3.0,13.0,214.0,45.0,9.0,55.0,31.0,2.064516129032258,5.044444444444444,0.0,1.0,0.3684210526315789,35.84905660377358
2023,Targamas,XL,Blue,Winter,19,Nami,267,7.0,12.0,0.0,10.0,3.0,13.0,214.0,45.0,15.0,61.0,29.0,2.6206896551724137,5.044444444444444,0.0,,0.3684210526315789,35.84905660377358
2023,Trymbi,KOI,Blue,Spring,19,Nami,267,7.0,12.0,2.0,14.0,5.0,13.0,214.0,45.0,7.0,60.0,39.0,1.7179487179487178,5.044444444444444,0.0,1.0,0.3684210526315789,35.84905660377358
2023,Mersa,TH,Blue,Winter,19,Nami,267,7.0,12.0,1.0,1.0,2.0,13.0,214.0,45.0,13.0,93.0,22.0,4.818181818181818,5.044444444444444,0.0,,0.3684210526315789,35.84905660377358
2023,Mikyx,G2,Blue,Winter,19,Nami,267,7.0,12.0,0.0,4.0,6.0,13.0,214.0,45.0,6.0,79.0,28.0,3.0357142857142856,5.044444444444444,0.0,,0.3684210526315789,35.84905660377358
2023,Labrov,BDS,Blue,Winter,19,Nami,267,7.0,12.0,1.0,21.0,4.0,13.0,214.0,45.0,7.0,100.0,24.0,4.458333333333333,5.044444444444444,0.0,1.0,0.3684210526315789,35.84905660377358
2023,Labrov,BDS,Red,Winter,19,Nami,267,7.0,12.0,0.0,8.0,6.0,13.0,214.0,45.0,7.0,100.0,24.0,4.458333333333333,5.044444444444444,0.0,,0.3684210526315789,35.84905660377358
2023,Mikyx,G2,Red,Winter,14,Heimerdinger,74,4.0,10.0,2.0,5.0,5.0,22.0,88.0,47.0,6.0,79.0,28.0,3.0357142857142856,2.3404255319148937,3.0,,0.2857142857142857,32.075471698113205
2023,Ruby,TH,Red,Spring,12,Ryze,13,5.0,7.0,2.0,7.0,4.0,30.0,74.0,40.0,33.0,80.0,33.0,3.4242424242424243,2.6,5.0,5.0,0.4166666666666667,32.075471698113205
2023,Vetheo,XL,Red,Winter,12,Ryze,13,5.0,7.0,4.0,13.0,4.0,30.0,74.0,40.0,21.0,47.0,30.0,2.2666666666666666,2.6,5.0,5.0,0.4166666666666667,32.075471698113205
2023,Vetheo,XL,Blue,Winter,14,Jayce,126,7.0,7.0,6.0,2.0,4.0,61.0,67.0,52.0,21.0,47.0,30.0,2.2666666666666666,2.4615384615384617,3.0,1.0,0.5,32.075471698113205
2023,Labrov,BDS,Red,Winter,14,Heimerdinger,74,4.0,10.0,1.0,6.0,3.0,22.0,88.0,47.0,7.0,100.0,24.0,4.458333333333333,2.3404255319148937,3.0,,0.2857142857142857,32.075471698113205
2023,Labrov,BDS,Red,Winter,14,Heimerdinger,74,4.0,10.0,2.0,10.0,0.0,22.0,88.0,47.0,7.0,100.0,24.0,4.458333333333333,2.3404255319148937,3.0,5.0,0.2857142857142857,32.075471698113205
2023,Labrov,BDS,Red,Winter,14,Heimerdinger,74,4.0,10.0,1.0,11.0,3.0,22.0,88.0,47.0,7.0,100.0,24.0,4.458333333333333,2.3404255319148937,3.0,4.0,0.2857142857142857,32.075471698113205
2023,Photon,VIT,Red,Spring,14,Jayce,126,7.0,7.0,3.0,6.0,1.0,61.0,67.0,52.0,39.0,46.0,22.0,3.8636363636363638,2.4615384615384617,3.0,3.0,0.5,32.075471698113205
2023,Advienne,FNC,Red,Spring,14,Heimerdinger,74,4.0,10.0,1.0,5.0,3.0,22.0,88.0,47.0,11.0,79.0,23.0,3.9130434782608696,2.3404255319148937,3.0,4.0,0.2857142857142857,32.075471698113205
2023,Advienne,FNC,Red,Spring,14,Heimerdinger,74,4.0,10.0,0.0,1.0,0.0,22.0,88.0,47.0,11.0,79.0,23.0,3.9130434782608696,2.3404255319148937,3.0,6.0,0.2857142857142857,32.075471698113205
2023,Caps,G2,Red,Spring,14,Jayce,126,7.0,7.0,3.0,8.0,2.0,61.0,67.0,52.0,37.0,66.0,28.0,3.6785714285714284,2.4615384615384617,3.0,2.0,0.5,32.075471698113205
2023,Vetheo,XL,Blue,Spring,14,Jayce,126,7.0,7.0,6.0,9.0,3.0,61.0,67.0,52.0,12.0,30.0,17.0,2.4705882352941178,2.4615384615384617,3.0,4.0,0.5,32.075471698113205
2023,Larssen,KOI,Blue,Winter,12,Ryze,13,5.0,7.0,1.0,3.0,2.0,30.0,74.0,40.0,34.0,27.0,21.0,2.9047619047619047,2.6,5.0,3.0,0.4166666666666667,32.075471698113205
2023,Mikyx,G2,Red,Spring,14,Heimerdinger,74,4.0,10.0,2.0,12.0,6.0,22.0,88.0,47.0,11.0,109.0,34.0,3.5294117647058822,2.3404255319148937,3.0,4.0,0.2857142857142857,32.075471698113205
2023,Humanoid,FNC,Blue,Spring,12,Ryze,13,5.0,7.0,3.0,3.0,4.0,30.0,74.0,40.0,26.0,61.0,22.0,3.9545454545454546,2.6,5.0,1.0,0.4166666666666667,32.075471698113205
2023,Dajor,AST,Blue,Winter,12,Ryze,13,5.0,7.0,4.0,7.0,2.0,30.0,74.0,40.0,17.0,36.0,30.0,1.7666666666666666,2.6,5.0,4.0,0.4166666666666667,32.075471698113205
2023,Dajor,AST,Blue,Winter,12,Ryze,13,5.0,7.0,1.0,6.0,6.0,30.0,74.0,40.0,17.0,36.0,30.0,1.7666666666666666,2.6,5.0,3.0,0.4166666666666667,32.075471698113205
2023,Hylissang,MAD,Blue,Spring,14,Heimerdinger,74,4.0,10.0,2.0,2.0,8.0,22.0,88.0,47.0,4.0,68.0,53.0,1.3584905660377358,2.3404255319148937,3.0,6.0,0.2857142857142857,32.075471698113205
2023,LIMIT,XL,Blue,Spring,14,Heimerdinger,74,4.0,10.0,1.0,1.0,6.0,22.0,88.0,47.0,9.0,55.0,31.0,2.064516129032258,2.3404255319148937,3.0,4.0,0.2857142857142857,32.075471698113205
2023,LIMIT,XL,Blue,Spring,14,Heimerdinger,74,4.0,10.0,1.0,3.0,2.0,22.0,88.0,47.0,9.0,55.0,31.0,2.064516129032258,2.3404255319148937,3.0,6.0,0.2857142857142857,32.075471698113205
2023,Larssen,KOI,Blue,Winter,12,Ryze,13,5.0,7.0,0.0,2.0,2.0,30.0,74.0,40.0,34.0,27.0,21.0,2.9047619047619047,2.6,5.0,4.0,0.4166666666666667,32.075471698113205
2023,Ruby,TH,Red,Spring,14,Jayce,126,7.0,7.0,1.0,2.0,5.0,61.0,67.0,52.0,33.0,80.0,33.0,3.4242424242424243,2.4615384615384617,3.0,1.0,0.5,32.075471698113205
2023,Humanoid,FNC,Red,Winter,14,Jayce,126,7.0,7.0,6.0,6.0,1.0,61.0,67.0,52.0,20.0,40.0,34.0,1.7647058823529411,2.4615384615384617,3.0,2.0,0.5,32.075471698113205
2023,Photon,VIT,Red,Spring,14,Jayce,126,7.0,7.0,8.0,4.0,2.0,61.0,67.0,52.0,39.0,46.0,22.0,3.8636363636363638,2.4615384615384617,3.0,1.0,0.5,32.075471698113205
2023,Mikyx,G2,Red,Spring,14,Heimerdinger,74,4.0,10.0,0.0,9.0,3.0,22.0,88.0,47.0,11.0,109.0,34.0,3.5294117647058822,2.3404255319148937,3.0,6.0,0.2857142857142857,32.075471698113205
2023,Humanoid,FNC,Blue,Winter,12,Ryze,13,5.0,7.0,2.0,11.0,5.0,30.0,74.0,40.0,20.0,40.0,34.0,1.7647058823529411,2.6,5.0,5.0,0.4166666666666667,32.075471698113205
2023,Perkz,VIT,Blue,Winter,12,Ryze,13,5.0,7.0,1.0,11.0,4.0,30.0,74.0,40.0,47.0,67.0,31.0,3.6774193548387095,2.6,5.0,2.0,0.4166666666666667,32.075471698113205
2023,Chasy,MAD,Blue,Spring,14,Jayce,126,7.0,7.0,2.0,3.0,7.0,61.0,67.0,52.0,19.0,45.0,36.0,1.7777777777777777,2.4615384615384617,3.0,3.0,0.5,32.075471698113205
2023,Abbedagge,XL,Blue,Spring,14,Jayce,126,7.0,7.0,4.0,0.0,6.0,61.0,67.0,52.0,8.0,10.0,12.0,1.5,2.4615384615384617,3.0,2.0,0.5,32.075471698113205
2023,Oscarinin,FNC,Red,Spring,14,Jayce,126,7.0,7.0,4.0,4.0,6.0,61.0,67.0,52.0,30.0,43.0,40.0,1.825,2.4615384615384617,3.0,3.0,0.5,32.075471698113205
2023,Caps,G2,Blue,Winter,14,Jayce,126,7.0,7.0,4.0,9.0,3.0,61.0,67.0,52.0,33.0,45.0,21.0,3.7142857142857144,2.4615384615384617,3.0,5.0,0.5,32.075471698113205
2023,Caps,G2,Blue,Winter,12,Ryze,13,5.0,7.0,2.0,2.0,5.0,30.0,74.0,40.0,33.0,45.0,21.0,3.7142857142857144,2.6,5.0,5.0,0.4166666666666667,32.075471698113205
2023,Szygenda,KOI,Red,Spring,14,Jayce,126,7.0,7.0,2.0,1.0,3.0,61.0,67.0,52.0,25.0,30.0,23.0,2.391304347826087,2.4615384615384617,3.0,1.0,0.5,32.075471698113205
2023,Szygenda,KOI,Blue,Spring,14,Jayce,126,7.0,7.0,11.0,8.0,3.0,61.0,67.0,52.0,25.0,30.0,23.0,2.391304347826087,2.4615384615384617,3.0,1.0,0.5,32.075471698113205
2023,Caps,G2,Blue,Winter,12,Ryze,13,5.0,7.0,9.0,5.0,0.0,30.0,74.0,40.0,33.0,45.0,21.0,3.7142857142857144,2.6,5.0,6.0,0.4166666666666667,32.075471698113205
2023,Mersa,TH,Blue,Winter,14,Heimerdinger,74,4.0,10.0,7.0,6.0,5.0,22.0,88.0,47.0,13.0,93.0,22.0,4.818181818181818,2.3404255319148937,3.0,4.0,0.2857142857142857,32.075471698113205
2023,Oscarinin,FNC,Blue,Spring,14,Jayce,126,7.0,7.0,1.0,5.0,6.0,61.0,67.0,52.0,30.0,43.0,40.0,1.825,2.4615384615384617,3.0,1.0,0.5,32.075471698113205
2023,Kaiser,VIT,Blue,Spring,14,Heimerdinger,74,4.0,10.0,1.0,14.0,0.0,22.0,88.0,47.0,5.0,109.0,15.0,7.6,2.3404255319148937,3.0,6.0,0.2857142857142857,32.075471698113205
2023,Mersa,TH,Red,Winter,14,Heimerdinger,74,4.0,10.0,1.0,3.0,3.0,22.0,88.0,47.0,13.0,93.0,22.0,4.818181818181818,2.3404255319148937,3.0,4.0,0.2857142857142857,32.075471698113205
2023,LIDER,AST,Blue,Spring,12,Ryze,13,5.0,7.0,1.0,4.0,2.0,30.0,74.0,40.0,35.0,40.0,30.0,2.5,2.6,5.0,5.0,0.4166666666666667,32.075471698113205
2023,Sertuss,SK,Red,Spring,15,Akali,84,7.0,8.0,8.0,3.0,1.0,60.0,54.0,39.0,32.0,35.0,23.0,2.9130434782608696,2.923076923076923,1.0,3.0,0.4666666666666667,30.18867924528302
2023,nuc,BDS,Red,Winter,15,Akali,84,7.0,8.0,7.0,2.0,1.0,60.0,54.0,39.0,44.0,46.0,20.0,4.5,2.923076923076923,1.0,3.0,0.4666666666666667,30.18867924528302
2023,nuc,BDS,Blue,Winter,15,Akali,84,7.0,8.0,6.0,4.0,3.0,60.0,54.0,39.0,44.0,46.0,20.0,4.5,2.923076923076923,1.0,3.0,0.4666666666666667,30.18867924528302
2023,Nisqy,MAD,Red,Winter,15,Akali,84,7.0,8.0,4.0,0.0,6.0,60.0,54.0,39.0,46.0,48.0,21.0,4.476190476190476,2.923076923076923,1.0,3.0,0.4666666666666667,30.18867924528302
2023,Nisqy,MAD,Red,Winter,15,Akali,84,7.0,8.0,7.0,6.0,1.0,60.0,54.0,39.0,46.0,48.0,21.0,4.476190476190476,2.923076923076923,1.0,3.0,0.4666666666666667,30.18867924528302
2023,Sertuss,SK,Blue,Winter,15,Akali,84,7.0,8.0,2.0,4.0,1.0,60.0,54.0,39.0,26.0,57.0,15.0,5.533333333333333,2.923076923076923,1.0,3.0,0.4666666666666667,30.18867924528302
2023,Sertuss,SK,Red,Spring,15,Akali,84,7.0,8.0,3.0,2.0,0.0,60.0,54.0,39.0,32.0,35.0,23.0,2.9130434782608696,2.923076923076923,1.0,6.0,0.4666666666666667,30.18867924528302
2023,Caps,G2,Red,Winter,15,Akali,84,7.0,8.0,4.0,1.0,5.0,60.0,54.0,39.0,33.0,45.0,21.0,3.7142857142857144,2.923076923076923,1.0,3.0,0.4666666666666667,30.18867924528302
2023,Sertuss,SK,Blue,Spring,15,Akali,84,7.0,8.0,4.0,2.0,4.0,60.0,54.0,39.0,32.0,35.0,23.0,2.9130434782608696,2.923076923076923,1.0,2.0,0.4666666666666667,30.18867924528302
2023,Sertuss,SK,Blue,Winter,15,Akali,84,7.0,8.0,4.0,5.0,3.0,60.0,54.0,39.0,26.0,57.0,15.0,5.533333333333333,2.923076923076923,1.0,3.0,0.4666666666666667,30.18867924528302
2023,nuc,BDS,Blue,Winter,15,Akali,84,7.0,8.0,5.0,8.0,5.0,60.0,54.0,39.0,44.0,46.0,20.0,4.5,2.923076923076923,1.0,3.0,0.4666666666666667,30.18867924528302
2023,Vetheo,XL,Red,Winter,15,Akali,84,7.0,8.0,1.0,5.0,2.0,60.0,54.0,39.0,21.0,47.0,30.0,2.2666666666666666,2.923076923076923,1.0,3.0,0.4666666666666667,30.18867924528302
2023,LIDER,AST,Blue,Spring,15,Akali,84,7.0,8.0,0.0,3.0,2.0,60.0,54.0,39.0,35.0,40.0,30.0,2.5,2.923076923076923,1.0,3.0,0.4666666666666667,30.18867924528302
2023,nuc,BDS,Blue,Spring,15,Akali,84,7.0,8.0,3.0,3.0,3.0,60.0,54.0,39.0,29.0,63.0,21.0,4.380952380952381,2.923076923076923,1.0,6.0,0.4666666666666667,30.18867924528302
2023,Caps,G2,Red,Winter,15,Akali,84,7.0,8.0,2.0,6.0,2.0,60.0,54.0,39.0,33.0,45.0,21.0,3.7142857142857144,2.923076923076923,1.0,3.0,0.4666666666666667,30.18867924528302
2023,113,AST,Red,Spring,14,LeeSin,64,5.0,9.0,2.0,7.0,2.0,41.0,82.0,38.0,24.0,75.0,25.0,3.96,3.236842105263158,1.0,3.0,0.35714285714285715,28.30188679245283
2023,Neon,VIT,Blue,Winter,10,Caitlyn,51,4.0,6.0,2.0,5.0,2.0,40.0,43.0,19.0,34.0,63.0,21.0,4.619047619047619,4.368421052631579,5.0,6.0,0.4,28.30188679245283
2023,Hans,G2,Red,Spring,10,Caitlyn,51,4.0,6.0,8.0,7.0,6.0,40.0,43.0,19.0,52.0,56.0,22.0,4.909090909090909,4.368421052631579,5.0,2.0,0.4,28.30188679245283
2023,Crownie,BDS,Red,Winter,10,Caitlyn,51,4.0,6.0,3.0,6.0,1.0,40.0,43.0,19.0,45.0,64.0,14.0,7.785714285714286,4.368421052631579,5.0,1.0,0.4,28.30188679245283
2023,Rekkles,FNC,Blue,Spring,10,Caitlyn,51,4.0,6.0,2.0,1.0,0.0,40.0,43.0,19.0,31.0,51.0,19.0,4.315789473684211,4.368421052631579,5.0,3.0,0.4,28.30188679245283
2023,Patrik,XL,Blue,Spring,10,Caitlyn,51,4.0,6.0,2.0,1.0,3.0,40.0,43.0,19.0,32.0,29.0,24.0,2.5416666666666665,4.368421052631579,5.0,5.0,0.4,28.30188679245283
2023,Razork,FNC,Blue,Spring,14,LeeSin,64,5.0,9.0,1.0,4.0,6.0,41.0,82.0,38.0,34.0,53.0,33.0,2.6363636363636362,3.236842105263158,1.0,2.0,0.35714285714285715,28.30188679245283
2023,113,AST,Blue,Spring,14,LeeSin,64,5.0,9.0,2.0,2.0,5.0,41.0,82.0,38.0,24.0,75.0,25.0,3.96,3.236842105263158,1.0,2.0,0.35714285714285715,28.30188679245283
2023,Kobbe,AST,Blue,Winter,10,Caitlyn,51,4.0,6.0,3.0,3.0,3.0,40.0,43.0,19.0,38.0,33.0,22.0,3.227272727272727,4.368421052631579,5.0,1.0,0.4,28.30188679245283
2023,Markoon,SK,Blue,Spring,14,LeeSin,64,5.0,9.0,13.0,4.0,0.0,41.0,82.0,38.0,30.0,49.0,23.0,3.4347826086956523,3.236842105263158,1.0,2.0,0.35714285714285715,28.30188679245283
2023,Malrang,KOI,Red,Spring,14,LeeSin,64,5.0,9.0,2.0,13.0,2.0,41.0,82.0,38.0,10.0,51.0,29.0,2.103448275862069,3.236842105263158,1.0,3.0,0.35714285714285715,28.30188679245283
2023,Upset,VIT,Blue,Spring,10,Caitlyn,51,4.0,6.0,7.0,7.0,0.0,40.0,43.0,19.0,52.0,48.0,8.0,12.5,4.368421052631579,5.0,2.0,0.4,28.30188679245283
2023,Exakick,SK,Blue,Winter,10,Caitlyn,51,4.0,6.0,5.0,6.0,1.0,40.0,43.0,19.0,48.0,48.0,18.0,5.333333333333333,4.368421052631579,5.0,2.0,0.4,28.30188679245283
2023,Kobbe,AST,Red,Winter,10,Caitlyn,51,4.0,6.0,1.0,1.0,2.0,40.0,43.0,19.0,38.0,33.0,22.0,3.227272727272727,4.368421052631579,5.0,5.0,0.4,28.30188679245283
2023,Elyoya,MAD,Red,Spring,14,LeeSin,64,5.0,9.0,2.0,0.0,1.0,41.0,82.0,38.0,28.0,69.0,32.0,3.03125,3.236842105263158,1.0,,0.35714285714285715,28.30188679245283
2023,Elyoya,MAD,Blue,Spring,14,LeeSin,64,5.0,9.0,6.0,15.0,2.0,41.0,82.0,38.0,28.0,69.0,32.0,3.03125,3.236842105263158,1.0,3.0,0.35714285714285715,28.30188679245283
2023,Elyoya,MAD,Red,Spring,14,LeeSin,64,5.0,9.0,1.0,6.0,2.0,41.0,82.0,38.0,28.0,69.0,32.0,3.03125,3.236842105263158,1.0,3.0,0.35714285714285715,28.30188679245283
2023,Malrang,KOI,Red,Spring,14,LeeSin,64,5.0,9.0,0.0,1.0,5.0,41.0,82.0,38.0,10.0,51.0,29.0,2.103448275862069,3.236842105263158,1.0,3.0,0.35714285714285715,28.30188679245283
2023,Malrang,KOI,Blue,Spring,14,LeeSin,64,5.0,9.0,1.0,12.0,4.0,41.0,82.0,38.0,10.0,51.0,29.0,2.103448275862069,3.236842105263158,1.0,3.0,0.35714285714285715,28.30188679245283
2023,Elyoya,MAD,Blue,Spring,14,LeeSin,64,5.0,9.0,3.0,5.0,1.0,41.0,82.0,38.0,28.0,69.0,32.0,3.03125,3.236842105263158,1.0,2.0,0.35714285714285715,28.30188679245283
2023,Elyoya,MAD,Red,Spring,14,LeeSin,64,5.0,9.0,1.0,5.0,3.0,41.0,82.0,38.0,28.0,69.0,32.0,3.03125,3.236842105263158,1.0,3.0,0.35714285714285715,28.30188679245283
2023,Crownie,BDS,Blue,Winter,10,Caitlyn,51,4.0,6.0,7.0,6.0,1.0,40.0,43.0,19.0,45.0,64.0,14.0,7.785714285714286,4.368421052631579,5.0,5.0,0.4,28.30188679245283
2023,Malrang,KOI,Red,Spring,14,LeeSin,64,5.0,9.0,2.0,1.0,2.0,41.0,82.0,38.0,10.0,51.0,29.0,2.103448275862069,3.236842105263158,1.0,,0.35714285714285715,28.30188679245283
2023,Bo,VIT,Blue,Spring,14,LeeSin,64,5.0,9.0,5.0,7.0,3.0,41.0,82.0,38.0,36.0,59.0,19.0,5.0,3.236842105263158,1.0,3.0,0.35714285714285715,28.30188679245283
